temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,hour,normal,economic_schedule,self-consumption,injection,shortwave_radiation_x,direct_radiation_x,diffuse_radiation_x,direct_normal_irradiance_x,terrestrial_radiation_x,shortwave_radiation_instant_x,direct_radiation_instant_x,diffuse_radiation_instant_x,direct_normal_irradiance_instant_x,terrestrial_radiation_instant_x,sunshine_duration,shortwave_radiation_y,direct_radiation_y,diffuse_radiation_y,direct_normal_irradiance_y,terrestrial_radiation_y,shortwave_radiation_instant_y,direct_radiation_instant_y,diffuse_radiation_instant_y,direct_normal_irradiance_instant_y,terrestrial_radiation_instant_y,shortwave_radiation_sum,month,broken clouds,few clouds,heavy intensity rain,light rain,moderate rain,overcast clouds,scattered clouds,sky is clear
0.4813718233407352,0.5004595588235294,0.4874197002141328,0.46909272183449646,0.875,0.5802469135802469,0.18387681159420288,0.03,0.43478260869565216,0.0,0.0,0.0,None,476.0,388.0,88.0,759.7,696.4,535.7,436.7,99.0,759.7,783.7,3600.0,476.0,388.0,88.0,759.7419,696.3721,535.7165,436.67645,99.04002,759.7419,783.7353,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5030841352084875,0.5220588235294119,0.5677194860813705,0.5094715852442671,0.875,0.5679012345679012,0.23822463768115942,0.12,0.4782608695652174,0.0,0.0,0.0,None,607.0,512.0,95.0,819.3,852.1,648.6,547.1,101.5,819.3,910.5,3600.0,607.0,512.0,95.0,819.32684,852.11615,648.588,547.07916,101.50883,819.32684,910.49805,17.84,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5289908709597829,0.5480238970588236,0.5717344753747323,0.5209371884346958,0.85,0.5555555555555556,0.2536231884057971,0.25,0.5217391304347826,0.0,0.0,0.0,None,694.0,603.0,91.0,868.3,947.0,712.6,619.2,93.4,868.3,972.4,3600.0,694.0,603.0,91.0,868.29584,946.99115,712.62854,619.18585,93.44264,868.2958,972.41064,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5551443375277572,0.5730698529411765,0.5449678800856531,0.5785144566301096,0.85,0.5185185185185185,0.24637681159420288,0.26,0.5652173913043478,0.0,0.0,0.0,None,669.0,537.0,132.0,751.4,974.5,662.6,531.9,130.7,751.4,965.2,3600.0,669.0,537.0,132.0,751.4405,974.51025,662.63135,531.88794,130.7434,751.4405,965.2332,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5679743399950653,0.5861672794117648,0.5717344753747323,0.5520937188434695,0.825,0.5185185185185185,0.24003623188405798,0.31,0.6086956521739131,0.0,0.0,0.0,None,679.0,584.0,95.0,853.8,932.8,647.5,556.9,90.6,853.8,889.4,3600.0,679.0,584.0,95.0,853.79126,932.7778,647.4501,556.86426,90.5858,853.79126,889.4359,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5800641500123365,0.5974264705882354,0.5717344753747323,0.5660518444666002,0.825,0.49382716049382713,0.26177536231884063,0.44,0.6521739130434783,0.06613349738541988,0.0,0.0,None,584.0,496.0,88.0,820.3,824.6,531.3,451.2,80.1,820.3,750.2,3600.0,584.0,496.0,88.0,820.26697,824.61993,531.27264,451.21786,80.05479,820.26697,750.16785,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5793239575622995,0.5960477941176472,0.5717344753747323,0.5660518444666002,0.8,0.48148148148148145,0.29891304347826086,0.25,0.6956521739130435,0.13318978775761303,0.0,0.125,Low,444.0,363.0,81.0,753.0,657.4,376.1,307.5,68.6,753.0,556.9,3600.0,444.0,363.0,81.0,753.0428,657.39264,376.13144,307.51288,68.618576,753.0428,556.90546,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5593387614113002,0.577435661764706,0.5449678800856531,0.5520937188434695,0.8,0.5185185185185185,0.28623188405797106,0.21,0.7391304347826086,0.08981851737926791,0.0,0.26426174496644295,Low,267.0,194.0,73.0,597.9,442.5,194.8,141.5,53.3,597.9,322.8,3600.0,267.0,194.0,73.0,597.9414,442.47757,194.78815,141.53146,53.256683,597.94147,322.80667,17.84,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5228226005428078,0.542279411764706,0.5404175588865097,0.5107178464606181,0.8,0.5679012345679012,0.3061594202898551,0.1,0.782608695652174,0.1605659796985543,0.0,0.05033557046979866,None,85.0,33.0,52.0,212.4,194.5,27.9,10.8,17.1,124.2,63.8,3120.36,85.0,33.0,52.0,212.40671,194.51062,27.886349,10.826465,17.059883,124.219666,63.814014,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4902541327411794,0.5114889705882354,0.46466809421841543,0.48280159521435684,0.825,0.6172839506172839,0.28532608695652173,0.02,0.8260869565217391,0.17871424177176254,0.0,0.0,None,2.0,0.0,2.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,21.867287,0.0,0.0,0.0,0.0,0.0,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.463113742906489,0.4852941176470589,0.43790149892933616,0.4551345962113658,0.825,0.654320987654321,0.2644927536231884,0.1,0.8695652173913043,0.15564441710243002,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44238835430545276,0.46530330882352944,0.411134903640257,0.4274675972083748,0.825,0.6790123456790124,0.24818840579710144,0.11,0.9130434782608695,0.1642571516456475,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42980508265482353,0.45542279411764713,0.411134903640257,0.4137587238285144,0.825,0.7407407407407407,0.2182971014492754,0.16,0.9565217391304348,0.22331590279913874,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43523316062176165,0.4568014705882354,0.38436830835117775,0.4274675972083748,0.825,0.654320987654321,0.21195652173913043,0.05,1.0,0.20362965241464168,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.33678756476683935,0.364889705882353,0.35760171306209854,0.3571784646061814,0.825,0.8395061728395061,0.18206521739130435,0.39,0.0,0.21654875422946784,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4199358499876634,0.44048713235294124,0.35760171306209854,0.4137587238285144,0.8,0.6419753086419753,0.1693840579710145,0.88,0.043478260869565216,0.14334051061211936,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3308660251665433,0.3596047794117648,0.3535867237687366,0.3432203389830508,0.8,0.8518518518518519,0.1585144927536232,0.98,0.08695652173913043,0.109504767763765,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.31088082901554404,0.34030330882352944,0.3308351177730193,0.3292622133599202,0.775,0.8765432098765432,0.15579710144927536,0.73,0.13043478260869565,0.10919717010150723,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.309893905748828,0.33984375,0.3308351177730193,0.3292622133599202,0.775,0.8888888888888888,0.1548913043478261,0.42,0.17391304347826086,0.10642879114118732,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4154946952874414,0.43727022058823534,0.30406852248394006,0.3998005982053838,0.775,0.6666666666666666,0.16032608695652176,0.28,0.21739130434782608,0.10796677945247615,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2778188995805576,0.3069852941176471,0.30406852248394006,0.30159521435692915,0.775,0.8888888888888888,0.1585144927536232,0.4,0.2608695652173913,0.13964933866502616,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2800394769306686,0.30859375,0.30406852248394006,0.343469591226321,0.8,0.8765432098765432,0.14945652173913043,0.02,0.30434782608695654,0.11442633035988926,0.0,0.0016778523489932888,None,9.0,3.0,6.0,38.3,47.5,21.7,7.2,14.5,83.0,114.6,0.0,9.0,3.0,6.0,38.30085,47.50858,21.706789,7.2355967,14.471193,83.019104,114.5843,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47076239822353805,0.4885110294117648,0.4063169164882227,0.4551345962113658,0.8,0.5555555555555556,0.1630434782608696,0.0,0.34782608695652173,0.11258074438634266,0.0,0.1912751677852349,Medium,128.0,84.0,44.0,470.5,243.6,194.1,127.4,66.7,470.5,369.4,3600.0,128.0,84.0,44.0,470.5271,243.55568,194.14261,127.40609,66.73652,470.5271,369.4104,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5011102886750555,0.5183823529411765,0.5080299785867238,0.48280159521435684,0.8,0.5308641975308642,0.08786231884057971,0.25,0.391304347826087,0.0,0.0,0.2248322147651007,High,304.0,231.0,73.0,649.0,485.6,373.1,283.5,89.6,649.0,595.9,3600.0,304.0,231.0,73.0,648.9973,485.6048,373.0553,283.47293,89.58236,648.9973,595.91266,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.542561065877128,0.5608915441176471,0.5449678800856531,0.5371385842472581,0.8,0.5308641975308642,0.06068840579710145,0.84,0.43478260869565216,0.0,0.0,0.2248322147651007,High,474.0,389.0,85.0,767.6,691.4,533.8,438.1,95.7,767.6,778.6,3600.0,474.0,389.0,85.0,767.6297,691.3884,533.81,438.0846,95.725426,767.62964,778.6288,17.89,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5581051073279053,0.5767463235294118,0.6271413276231264,0.5648055832502491,0.8,0.5308641975308642,0.03804347826086957,0.3,0.4782608695652174,0.0,0.0,0.23322147651006714,Very High,605.0,509.0,96.0,820.1,846.9,646.6,544.0,102.6,820.1,905.1,3600.0,605.0,509.0,96.0,820.05084,846.8602,646.5955,543.99524,102.60028,820.0509,905.0843,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5963483839131507,0.610983455882353,0.5717344753747323,0.5797607178464605,0.775,0.43209876543209874,0.05072463768115943,0.65,0.5217391304347826,0.007997539218701938,0.0,0.2953020134228188,Very High,683.0,577.0,106.0,836.3,941.4,701.3,592.5,108.8,836.3,966.6,3600.0,683.0,577.0,106.0,836.27045,941.3998,701.3102,592.4685,108.8417,836.27045,966.6374,17.89,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6064643473969898,0.622702205882353,0.5449678800856531,0.6041874376869392,0.75,0.4567901234567901,0.10416666666666667,0.89,0.5652173913043478,0.0009227929867733006,0.0,0.31711409395973156,High,713.0,619.0,94.0,872.0,968.5,706.0,612.9,93.1,872.0,959.1,3600.0,713.0,619.0,94.0,872.0207,968.54376,706.02856,612.94763,93.0809,872.0207,959.07367,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6385393535652603,0.6523437500000001,0.6445396145610279,0.6213858424725822,0.75,0.3950617283950617,0.19112318840579712,0.24,0.6086956521739131,0.0,0.0,0.37751677852348997,High,677.0,586.0,91.0,863.1,926.4,645.2,558.5,86.7,863.1,882.9,3600.0,677.0,586.0,91.0,863.0865,926.4223,645.18756,558.4637,86.723885,863.0865,882.88947,17.89,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6454478164322723,0.6587775735294119,0.5985010706638115,0.6353439680957128,0.725,0.37037037037037035,0.2708333333333333,0.19,0.6521739130434783,0.0,0.0,0.3523489932885906,High,584.0,498.0,86.0,830.8,817.9,530.7,452.6,78.2,830.8,743.3,3600.0,584.0,498.0,86.0,830.8283,817.8888,530.713,452.5601,78.15295,830.8283,743.2606,17.89,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6296570441648162,0.6433823529411765,0.5449678800856531,0.6213858424725822,0.725,0.3950617283950617,0.2907608695652174,0.0,0.6956521739130435,0.01661027376191941,0.0,0.2936241610738255,High,442.0,360.0,82.0,755.4,650.3,373.6,304.3,69.3,755.4,549.7,3600.0,442.0,360.0,82.0,755.36896,650.32416,373.60184,304.2911,69.31075,755.369,549.6885,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5761164569454725,0.594669117647059,0.49143468950749464,0.5707876370887337,0.725,0.5185185185185185,0.24909420289855075,0.01,0.7391304347826086,0.032297754537065515,0.0,0.18120805369127518,Low,260.0,181.0,79.0,567.6,435.1,188.4,131.2,57.3,567.6,315.4,3600.0,260.0,181.0,79.0,567.6128,435.13425,188.42795,131.17484,57.253105,567.61273,315.35178,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5354058721934369,0.5565257352941178,0.46466809421841543,0.5431206380857427,0.725,0.5925925925925926,0.20199275362318841,0.55,0.782608695652174,0.12888342048600432,0.0,0.02684563758389262,None,89.0,49.0,40.0,321.3,187.0,26.8,14.7,12.0,169.0,56.2,3016.14,89.0,49.0,40.0,321.27567,186.97241,26.756132,14.730904,12.025228,169.01805,56.209644,17.89,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48309893905748824,0.5075827205882354,0.43790149892933616,0.4877866400797607,0.725,0.691358024691358,0.14402173913043478,0.96,0.8260869565217391,0.1048908028298985,0.0,0.0,None,2.0,0.0,2.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,18.054138,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.45546508758943993,0.48046875000000006,0.411134903640257,0.46011964107676967,0.725,0.7160493827160493,0.0923913043478261,0.98,0.8695652173913043,0.1799446324207936,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.44189489267209475,0.46852022058823534,0.411134903640257,0.4274675972083748,0.75,0.7530864197530864,0.13586956521739132,0.98,0.9130434782608695,0.16087357736081206,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.42684431285467556,0.4531250000000001,0.35760171306209854,0.4137587238285144,0.725,0.7530864197530864,0.1141304347826087,1.0,0.9565217391304348,0.17286988618886498,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4280779669380706,0.45542279411764713,0.38436830835117775,0.4137587238285144,0.725,0.7777777777777778,0.1811594202898551,1.0,1.0,0.18425099969240233,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4024179620034542,0.4310661764705883,0.38436830835117775,0.3860917248255234,0.725,0.8148148148148148,0.10597826086956522,0.99,0.0,0.18794217163949553,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.38810757463607204,0.4170496323529413,0.35760171306209854,0.3721335992023928,0.725,0.8271604938271605,0.16394927536231885,0.92,0.043478260869565216,0.17133189787757616,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.390574882802862,0.4188878676470589,0.35760171306209854,0.3721335992023928,0.7,0.8148148148148148,0.12952898550724637,0.93,0.08695652173913043,0.13718855736696403,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3903281519861831,0.4204963235294118,0.35760171306209854,0.3721335992023928,0.7,0.8518518518518519,0.13043478260869565,0.14,0.13043478260869565,0.10335281451860967,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0.8181818181818182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3639279546015297,0.3940716911764707,0.35760171306209854,0.3444666001994018,0.7,0.8641975308641975,0.09420289855072465,0.6,0.17391304347826086,0.09412488465087665,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0.8181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3770046878855169,0.4080882352941177,0.35760171306209854,0.35817547357926216,0.7,0.8765432098765432,0.11684782608695653,0.86,0.21739130434782608,0.08243617348508152,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.37305699481865284,0.4032628676470589,0.3308351177730193,0.35817547357926216,0.7,0.8641975308641975,0.1068840579710145,0.92,0.2608695652173913,0.08581974776991697,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3614606464347397,0.39269301470588236,0.35760171306209854,0.3444666001994018,0.7,0.8888888888888888,0.09057971014492755,0.98,0.30434782608695654,0.08643494309443249,0.0,0.0,None,5.0,0.0,5.0,0.0,45.1,12.2,0.0,12.2,0.0,109.9,0.0,5.0,0.0,5.0,0.0,45.145287,12.169495,0.0,12.169495,0.0,109.87907,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3777448803355539,0.4092371323529412,0.38436830835117775,0.35817547357926216,0.725,0.8888888888888888,0.10144927536231883,0.99,0.34782608695652173,0.1799446324207936,0.0,0.03942953020134228,None,102.0,33.0,69.0,188.6,238.8,155.7,50.4,105.3,188.6,364.6,3600.0,102.0,33.0,69.0,188.61583,238.82971,155.73465,50.38474,105.34991,188.61581,364.64764,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.37971872686898595,0.407858455882353,0.43629550321199145,0.38509471585244265,0.725,0.8148148148148148,0.1068840579710145,0.94,0.391304347826087,0.01968625038449708,0.0,0.1568791946308725,Low,272.0,180.0,92.0,511.1,480.8,334.4,221.3,113.1,511.1,591.0,3600.0,272.0,180.0,92.0,511.09012,480.77066,334.35983,221.26755,113.0923,511.09012,590.9942,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4569454724895139,0.48092830882352944,0.4933083511777302,0.4680957128614157,0.725,0.691358024691358,0.18387681159420288,0.98,0.43478260869565216,0.0015379883112888342,0.0,0.2080536912751678,High,457.0,352.0,105.0,700.1,686.4,515.0,396.7,118.3,700.1,773.5,3600.0,457.0,352.0,105.0,700.1119,686.3546,515.0036,396.67673,118.32686,700.1119,773.4685,15.11,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
