temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,hour,normal,economic_schedule,self-consumption,shortwave_radiation_sum,month,broken clouds,few clouds,heavy intensity rain,light rain,moderate rain,overcast clouds,scattered clouds,sky is clear
0.04704390764713733,0.05520557029177718,0.04832504145936982,0.03972284820557667,0.3,0.8765432098765432,0.7049019607843136,1.0,0.43478260869565216,0.08015380065069506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04280661951154411,0.051193633952254645,0.04706467661691542,0.03598937136322357,0.26666666666666666,0.9629629629629629,0.7098039215686274,1.0,0.4782608695652174,0.07394262052647146,0.0,0.018949181739879414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.043941011610836786,0.052420424403183015,0.04706467661691542,0.03861289563082305,0.26666666666666666,0.9629629629629629,0.6568627450980392,1.0,0.5217391304347826,0.2301094350783792,0.0,0.04823428079242033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.043941011610836786,0.05251989389920424,0.04892205638474295,0.03861289563082305,0.26666666666666666,0.9753086419753086,0.46372549019607834,1.0,0.5652173913043478,0.1467021591245194,0.0,0.006029285099052541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.04334045108768184,0.051757294429708216,0.04500829187396352,0.03598937136322357,0.26666666666666666,0.9629629629629629,0.3078431372549019,1.0,0.6086956521739131,0.09997042295178943,0.0,0.013781223083548665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.04193914320032031,0.05023209549071617,0.04451077943615257,0.03524940298005449,0.3,0.9629629629629629,0.18137254901960784,1.0,0.6521739130434783,0.10706891452233068,0.0,0.0008613264427217916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.04127185373014815,0.04960212201591512,0.04155887230514096,0.03410581547879318,0.3,0.9753086419753086,0.16176470588235292,1.0,0.6956521739130435,0.3921916592724047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.036367276124382765,0.044230769230769226,0.04169154228855722,0.030204164003901652,0.3,0.9753086419753086,0.15196078431372545,1.0,0.7391304347826086,0.18663117420881398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.034665687975443754,0.04237400530503979,0.040165837479270314,0.028522417678517372,0.3333333333333333,0.9753086419753086,0.20588235294117646,1.0,0.782608695652174,0.17598343685300208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03269718403843588,0.04021883289124668,0.037877280265339965,0.028354243045978944,0.36666666666666664,0.9753086419753086,0.25392156862745097,1.0,0.8260869565217391,0.6178645371191955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.03259709061791005,0.04011936339522547,0.036019900497512435,0.0254280044398103,0.4,0.9753086419753086,0.21862745098039213,1.0,0.8695652173913043,0.48358473824312337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03266381956492727,0.04018567639257294,0.03529021558872305,0.026470687161548555,0.4666666666666667,0.9753086419753086,0.2529411764705882,0.9,0.9130434782608695,0.18840579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.031028960363005478,0.0384946949602122,0.03343283582089552,0.026470687161548555,0.5,0.9876543209876543,0.16862745098039217,0.72,0.9565217391304348,0.0,0.20822807650667627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03092886694247965,0.03836206896551724,0.03343283582089552,0.025158925027748816,0.5333333333333333,0.9876543209876543,0.1568627450980392,0.47,1.0,0.0,0.20425839047275351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.030328306419324706,0.03769893899204244,0.031608623548922056,0.022905384951733884,0.5333333333333333,0.9876543209876543,0.1352941176470588,0.37,0.0,0.0,0.2306026705160592,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.028626718270385695,0.03746684350132626,0.029751243781094523,0.021021829067303488,0.5333333333333333,0.9876543209876543,0.021568627450980392,0.34,0.043478260869565216,0.0,0.18404907975460125,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.026958494594955293,0.03580901856763926,0.029751243781094523,0.01917190810938078,0.5666666666666667,0.9876543209876543,0.07156862745098039,0.46,0.08695652173913043,0.0,0.13533020570191268,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.02665821433337782,0.035510610079575594,0.02842454394693201,0.01917190810938078,0.5666666666666667,0.9876543209876543,0.07941176470588235,0.44,0.13043478260869565,0.0,0.12450378924575965,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.02665821433337782,0.035510610079575594,0.02842454394693201,0.01917190810938078,0.6,0.9876543209876543,0.10098039215686272,0.44,0.17391304347826086,0.0,0.08697221219776254,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.02328840250900841,0.032161803713527844,0.027927031509121063,0.01543843126702768,0.6333333333333333,0.9753086419753086,0.08039215686274509,0.57,0.21739130434782608,0.0,0.0855286900036088,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.02332176698251702,0.03219496021220159,0.02842454394693201,0.01543843126702768,0.6333333333333333,0.9876543209876543,0.1068627450980392,0.55,0.2608695652173913,0.0,0.09094189823168532,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.023588682770585883,0.029011936339522544,0.02606965174129353,0.0184319397262117,0.6666666666666666,0.9876543209876543,0.17352941176470588,1.0,0.30434782608695654,0.0,0.3514976542764345,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0215868143600694,0.025464190981432357,0.02497512437810945,0.015068447075443142,0.6666666666666666,0.9753086419753086,0.21470588235294114,1.0,0.34782608695652173,0.14078674948240166,0.0,0.008613264427217916,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.025256906446016286,0.02940981432360743,0.02606965174129353,0.0184319397262117,0.7,0.9876543209876543,0.2284313725490196,1.0,0.391304347826087,0.044365572315882874,0.0,0.0714900947459087,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.02879354063792874,0.034151193633952255,0.027927031509121063,0.021795432376980256,0.7,0.9876543209876543,0.2049019607843137,1.0,0.43478260869565216,0.02366163856847087,0.0,0.13608957795004306,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03263045509141867,0.039953580901856765,0.03446102819237147,0.028522417678517372,0.7333333333333333,0.9506172839506173,0.14019607843137255,0.96,0.4782608695652174,0.0,0.0,0.21619293712316967,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.033164286667556386,0.04028514588859416,0.03343283582089552,0.03188591032928593,0.7333333333333333,0.9135802469135802,0.11078431372549018,0.39,0.5217391304347826,0.0,0.0,0.2136089577950043,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.040070732683838255,0.046717506631299734,0.03817578772802653,0.03524940298005449,0.7,0.7530864197530864,0.0980392156862745,0.21,0.5652173913043478,0.049097900029577056,0.0,0.06718346253229975,0.30940170940170936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040270919524889905,0.04658488063660477,0.04451077943615257,0.03524940298005449,0.7,0.7037037037037037,0.09607843137254903,0.27,0.6086956521739131,0.0029577048210588587,0.0,0.18949181739879414,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03883624716401976,0.04492705570291777,0.041857379767827524,0.03861289563082305,0.7333333333333333,0.691358024691358,0.10098039215686272,0.26,0.6521739130434783,0.006802721088435375,0.0,0.23428079242032732,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0369344721740291,0.04293766578249336,0.040796019900497506,0.03524940298005449,0.7333333333333333,0.7037037037037037,0.09607843137254903,0.26,0.6956521739130435,0.07423839100857735,0.0,0.04565030146425495,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03469905244895236,0.04084880636604774,0.03711442786069651,0.03178500554976287,0.7333333333333333,0.7530864197530864,0.11862745098039214,0.27,0.7391304347826086,0.12570245489500148,0.0,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.030661951154410786,0.03687002652519894,0.03343283582089552,0.024318051865056676,0.7666666666666667,0.8148148148148148,0.06960784313725489,0.2,0.782608695652174,0.2868973676427093,0.0,0.0,0.30940170940170936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028660082743894304,0.03749999999999999,0.025804311774461026,0.026470687161548555,0.7666666666666667,0.8518518518518519,0.03725490196078431,0.2,0.8260869565217391,0.20201123927832004,0.0,0.0,0.30940170940170936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02669157880688643,0.03554376657824933,0.02398009950248756,0.024620766203625844,0.7666666666666667,0.8765432098765432,0.048039215686274506,0.2,0.8695652173913043,0.21591245193729666,0.0,0.0,0.30940170940170936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02789269985319632,0.03673740053050397,0.022122719734660033,0.022737210319195452,0.8,0.8765432098765432,0.08431372549019607,0.1,0.9130434782608695,0.2505175983436853,0.0,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.02645802749232617,0.034217506631299736,0.018441127694859036,0.020853654434765057,0.8,0.9012345679012346,0.11960784313725491,0.05,0.9565217391304348,0.0,0.24575965355467344,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.024789803816895772,0.03166445623342175,0.018441127694859036,0.019003733476842356,0.8,0.9012345679012346,0.1372549019607843,0.09,1.0,0.0,0.20209310718152293,0.0,0.30940170940170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.026324569598291745,0.03375331564986737,0.018441127694859036,0.01917190810938078,0.8333333333333334,0.8765432098765432,0.12745098039215683,0.43,0.0,0.0,0.188018765788524,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.023154944614973978,0.0276525198938992,0.016849087893864013,0.01543843126702768,0.8333333333333334,0.9012345679012346,0.2029411764705882,0.63,0.043478260869565216,0.0,0.12197762540599064,0.0,0.2944444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0228212998798879,0.02539787798408488,0.016849087893864013,0.01543843126702768,0.8333333333333334,0.9135802469135802,0.2774509803921568,0.99,0.08695652173913043,0.0,0.09779862865391556,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.02145335646603497,0.0238395225464191,0.020265339966832503,0.01355487538259729,0.8333333333333334,0.9259259259259259,0.27352941176470585,1.0,0.13043478260869565,0.0,0.09346806207145436,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.019651674896570135,0.021717506631299732,0.025107794361525704,0.011704954424674584,0.8333333333333334,0.9382716049382716,0.2725490196078431,0.98,0.17391304347826086,0.0,0.08913749548899315,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.021353263045509146,0.0238395225464191,0.018441127694859036,0.01355487538259729,0.8333333333333334,0.9382716049382716,0.2686274509803921,0.85,0.21739130434782608,0.0,0.09491158426560808,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.023188309088482587,0.0261604774535809,0.018441127694859036,0.01543843126702768,0.8333333333333334,0.9012345679012346,0.26274509803921564,1.0,0.2608695652173913,0.0,0.09888127029953087,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.023188309088482587,0.0261604774535809,0.01658374792703151,0.01543843126702768,0.8666666666666667,0.8888888888888888,0.26274509803921564,1.0,0.30434782608695654,0.0,0.29339588596174665,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.023121580141465373,0.0259946949602122,0.01658374792703151,0.01543843126702768,0.8666666666666667,0.8641975308641975,0.26568627450980387,1.0,0.34782608695652173,0.08902691511387163,0.0,0.06976744186046512,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.024989990657947422,0.028415119363395223,0.01658374792703151,0.01728835222495039,0.9,0.8641975308641975,0.2568627450980392,1.0,0.391304347826087,0.0,0.0,0.27993109388458226,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0319631656212465,0.038030503978779835,0.02311774461028192,0.024755305909656584,0.9333333333333333,0.7777777777777778,0.2441176470588235,0.38,0.43478260869565216,0.0,0.0,0.23341946597760552,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03439877218737489,0.04041777188328913,0.030779436152570477,0.02663886179408698,0.9333333333333333,0.7407407407407407,0.18529411764705878,0.1,0.4782608695652174,0.0,0.0,0.2248062015503876,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03953690110770052,0.04535809018567639,0.034162520729684905,0.03225589452087047,0.9333333333333333,0.6419753086419753,0.14313725490196078,0.34,0.5217391304347826,0.108843537414966,0.0,0.52885443583118,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.03970372347524356,0.04572281167108753,0.036318407960199,0.03225589452087047,0.9,0.6666666666666666,0.11372549019607843,0.66,0.5652173913043478,0.01774622892635315,0.0,0.4263565891472868,0.2944444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040270919524889905,0.04588859416445623,0.04338308457711443,0.03524940298005449,0.9,0.6049382716049383,0.1049019607843137,0.99,0.6086956521739131,0.0,0.0,0.21963824289405684,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.040270919524889905,0.046153846153846156,0.03684908789386401,0.03861289563082305,0.8666666666666667,0.6419753086419753,0.10882352941176468,1.0,0.6521739130434783,0.006802721088435375,0.0,0.19035314384151594,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03846923795542507,0.04446286472148541,0.04056384742951907,0.03524940298005449,0.8666666666666667,0.6790123456790124,0.07647058823529411,0.97,0.6956521739130435,0.051759834368530024,0.0,0.05598621877691645,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.036600827438943016,0.04250663129973475,0.04155887230514096,0.03188591032928593,0.9,0.691358024691358,0.08333333333333333,0.94,0.7391304347826086,0.06802721088435375,0.0,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.034231949819831846,0.04058355437665782,0.036019900497512435,0.02663886179408698,0.9,0.7901234567901234,0.038235294117647055,0.81,0.782608695652174,0.25377107364685003,0.0,0.0,0.2944444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030628586680902178,0.03683687002652519,0.03343283582089552,0.022905384951733884,0.9333333333333333,0.8148148148148148,0.04411764705882352,0.47,0.8260869565217391,0.24933451641526178,0.0,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.028359802482316832,0.03720159151193633,0.02842454394693201,0.021021829067303488,0.9333333333333333,0.8395061728395061,0.11568627450980393,0.35,0.8695652173913043,0.13694173321502515,0.0,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.029927932737221413,0.036538461538461534,0.027927031509121063,0.022905384951733884,0.9333333333333333,0.8395061728395061,0.16666666666666666,0.19,0.9130434782608695,0.2525879917184265,0.0,0.0,0.2944444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028226344588282402,0.03544429708222812,0.02606965174129353,0.021021829067303488,0.9333333333333333,0.8395061728395061,0.14019607843137255,0.18,0.9565217391304348,0.0,0.5463731504871887,0.0,0.2944444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028159615641265182,0.03531167108753315,0.024212271973466003,0.021021829067303488,0.9666666666666667,0.7777777777777778,0.14215686274509803,0.1,1.0,0.0,0.21977625405990617,0.0,0.2944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0257240090751368,0.03239389920424403,0.022388059701492536,0.01917190810938078,0.9666666666666667,0.8271604938271605,0.14607843137254903,0.18,0.0,0.0,0.2136412847347528,0.0,0.3316239316239316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026224476177765917,0.03249336870026525,0.01658374792703151,0.01917190810938078,0.9666666666666667,0.8148148148148148,0.1598039215686274,0.17,0.043478260869565216,0.0,0.20894983760375316,0.0,0.3316239316239316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026524756439343395,0.03209549071618037,0.014759535655058043,0.01917190810938078,0.9333333333333333,0.7530864197530864,0.18431372549019606,0.39,0.08695652173913043,0.0,0.19162757127390836,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.024756439343387164,0.029608753315649865,0.01658374792703151,0.01728835222495039,0.9333333333333333,0.8024691358024691,0.19901960784313721,0.66,0.13043478260869565,0.0,0.09527246481414653,0.0,0.3316239316239316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02649139196583478,0.03149867374005305,0.018441127694859036,0.01917190810938078,0.9666666666666667,0.7530864197530864,0.20392156862745098,0.23,0.17391304347826086,0.0,0.09599422591122339,0.0,0.3316239316239316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02649139196583478,0.03139920424403182,0.018441127694859036,0.01917190810938078,0.9333333333333333,0.7283950617283951,0.20784313725490194,0.25,0.21739130434782608,0.0,0.09563334536268496,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.02649139196583478,0.031100795755968164,0.01658374792703151,0.01917190810938078,0.9333333333333333,0.7283950617283951,0.21960784313725484,0.44,0.2608695652173913,0.0,0.1079032840129917,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0182503670092086,0.021352785145888595,0.01658374792703151,0.011704954424674584,0.9666666666666667,1.0,0.22254901960784312,0.56,0.30434782608695654,0.0,0.4492962829303501,0.0,0.3316239316239316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017916722274122516,0.02072281167108753,0.01658374792703151,0.011704954424674584,0.9666666666666667,1.0,0.2313725490196078,0.7,0.34782608695652173,0.10913930789707188,0.0,0.07924203273040482,0.3316239316239316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030094755104764448,0.03448275862068965,0.01658374792703151,0.022905384951733884,0.9666666666666667,0.654320987654321,0.2568627450980392,0.53,0.391304347826087,0.0,0.0,0.3161068044788975,0.3316239316239316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03580008007473642,0.041014588859416445,0.028656716417910448,0.028522417678517372,1.0,0.6049382716049383,0.26078431372549016,0.18,0.43478260869565216,0.0,0.0,0.3161068044788975,0.3316239316239316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041405311624182574,0.046717506631299734,0.03233830845771144,0.03410581547879318,1.0,0.5432098765432098,0.20784313725490194,0.05,0.4782608695652174,0.0,0.0,0.31093884582256676,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.043507273455224885,0.04953580901856764,0.04155887230514096,0.03598937136322357,1.0,0.6172839506172839,0.15784313725490193,0.04,0.5217391304347826,0.0,0.0,0.24203273040482345,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.04387428266381957,0.05019893899204244,0.04524046434494195,0.03861289563082305,0.9666666666666667,0.654320987654321,0.11960784313725491,0.04,0.5652173913043478,0.0,0.0,0.21705426356589147,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.04577605765381023,0.0518236074270557,0.044245439469320066,0.04197638828159161,0.9333333333333333,0.5925925925925926,0.08823529411764705,0.03,0.6086956521739131,0.0,0.0,0.24806201550387594,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.04560923528626719,0.05192307692307692,0.050746268656716415,0.040361911809222696,0.9333333333333333,0.6296296296296297,0.051960784313725486,0.03,0.6521739130434783,0.06033717834960071,0.0,0.27906976744186046,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.045275590551181105,0.05172413793103448,0.04792703150912106,0.038511990851299985,0.9,0.654320987654321,0.018627450980392157,0.06,0.6956521739130435,0.062111801242236024,0.0,0.03617571059431525,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.04297344187908715,0.049270557029177715,0.03870646766169154,0.0366284349668696,0.9,0.6666666666666666,0.026470588235294117,0.06,0.7391304347826086,0.0899142265601893,0.0,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03950353663419191,0.045755968169761276,0.04,0.03225589452087047,0.9333333333333333,0.7037037037037037,0.08235294117647057,0.01,0.782608695652174,0.34723454599230996,0.0,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03723475243560657,0.04343501326259947,0.03505804311774461,0.030372338636440076,0.9333333333333333,0.7283950617283951,0.14215686274509803,0.02,0.8260869565217391,0.5400769003253476,0.0,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03546643533965035,0.04184350132625995,0.034162520729684905,0.028522417678517372,0.9333333333333333,0.7777777777777778,0.1725490196078431,0.0,0.8695652173913043,0.37326234841762795,0.0,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.033798211664219945,0.04055039787798408,0.03263681592039801,0.02663886179408698,0.9,0.8518518518518519,0.18235294117647055,0.01,0.9130434782608695,0.2389825495415558,0.0,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.031796343253703466,0.038461538461538464,0.029751243781094523,0.024755305909656584,0.9,0.8641975308641975,0.18333333333333332,0.0,0.9565217391304348,0.0,0.23890292313244318,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.029894568263712805,0.036240053050397875,0.027927031509121063,0.022905384951733884,0.9,0.8395061728395061,0.17549019607843136,0.0,1.0,0.0,0.17033561891014073,0.0,0.3316239316239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0311290537835313,0.03720159151193633,0.025107794361525704,0.024755305909656584,0.8666666666666667,0.7901234567901234,0.1901960784313725,0.0,0.0,0.0,0.15084806928906533,0.0,0.3465811965811966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.017616442012545044,0.021021220159151192,0.0217910447761194,0.014967542295920084,0.8666666666666667,0.9382716049382716,0.20882352941176469,0.0,0.043478260869565216,0.0,0.1302778780223746,0.0,0.3465811965811966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.022554384091819035,0.02652519893899204,0.027097844112769484,0.016817463253842792,0.8666666666666667,0.9259259259259259,0.21764705882352936,0.0,0.08695652173913043,0.0,0.12883435582822086,0.0,0.3465811965811966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.022554384091819035,0.02639257294429708,0.027097844112769484,0.015068447075443142,0.8333333333333334,0.9506172839506173,0.22254901960784312,0.0,0.13043478260869565,0.0,0.11512089498376038,0.0,0.3465811965811966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.019484852529027093,0.023043766578249334,0.025107794361525704,0.013083986411489692,0.8333333333333334,0.9629629629629629,0.2137254901960784,0.0,0.17391304347826086,0.0,0.11115120894983761,0.0,0.3465811965811966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
